2021-01-11 13:22:07	14.58,53.17,15.90,60.00,14.80,61.30,14.50,12.67,16.51,12.84,567,3
2021-01-11 13:22:23	14.57,53.27,15.90,60.00,14.80,61.30,14.56,12.67,16.51,12.84,556,3
2021-01-11 13:22:39	14.58,53.22,15.90,60.00,14.80,61.30,14.50,12.67,16.04,12.84,543,3
2021-01-11 13:22:55	14.58,52.74,15.90,60.00,14.80,61.30,14.50,12.77,16.51,12.84,553,3
2021-01-11 13:23:11	14.58,53.17,15.90,60.00,14.80,61.40,14.56,12.67,16.51,12.84,536,3
2021-01-11 13:23:27	14.59,53.24,15.90,60.00,14.80,61.40,14.56,12.67,16.51,12.84,528,3
2021-01-11 13:23:42	14.59,52.74,15.90,60.00,14.80,61.50,14.56,12.67,16.51,12.84,522,3
2021-01-11 13:23:58	14.59,52.99,15.90,60.00,14.80,61.30,14.56,12.67,16.51,12.84,527,3
2021-01-11 13:24:14	14.59,53.25,15.90,60.00,14.80,61.30,14.56,12.67,16.04,12.84,566,3
2021-01-11 13:24:30	14.59,53.58,15.90,60.00,14.80,61.40,14.56,12.67,16.51,12.84,533,3
2021-01-11 13:24:46	14.59,52.91,15.90,60.00,14.80,61.20,14.56,12.67,16.51,12.84,488,3
2021-01-11 13:25:02	14.58,53.25,15.90,60.00,14.80,61.40,14.56,12.67,16.51,12.84,501,3
2021-01-11 13:25:18	14.59,52.98,15.90,60.00,14.80,61.40,14.56,12.67,16.51,12.84,549,3
2021-01-11 13:25:34	14.59,53.50,15.90,60.00,14.80,61.20,14.56,12.77,16.51,12.84,566,3
2021-01-11 13:25:50	14.58,53.17,15.90,60.00,14.80,61.10,14.56,12.77,16.04,12.84,597,3
2021-01-11 13:26:06	14.59,53.09,15.90,60.00,14.80,61.40,14.56,12.77,16.51,12.84,603,3
2021-01-11 13:26:22	14.59,52.98,15.90,60.00,14.80,61.30,14.56,12.67,16.51,12.84,590,3
2021-01-11 13:26:38	14.60,53.19,15.90,60.00,14.80,61.30,14.56,12.77,16.51,12.84,567,3
2021-01-11 13:26:54	14.59,53.05,15.90,60.00,14.80,61.30,14.56,12.77,16.04,12.84,568,3
2021-01-11 13:27:10	14.59,52.63,15.90,60.00,14.80,61.30,14.56,12.77,16.04,12.93,612,3
2021-01-11 13:27:26	14.61,52.71,15.90,60.00,14.80,61.30,14.56,12.77,16.04,12.84,629,3
2021-01-11 13:27:42	14.58,53.76,15.90,61.00,14.80,61.30,14.56,12.67,16.04,12.84,635,3
2021-01-11 13:27:58	14.60,53.01,15.90,60.00,14.80,61.40,14.56,12.77,16.51,12.84,633,3
2021-01-11 13:28:14	14.60,52.57,15.90,60.00,14.80,61.20,14.56,12.77,16.51,12.84,621,3
2021-01-11 13:28:30	14.60,53.15,16.00,61.00,14.80,61.10,14.56,12.67,16.51,12.84,613,3
2021-01-11 13:28:46	14.60,53.61,15.90,60.00,14.80,61.20,14.56,12.67,16.51,12.84,603,3
2021-01-11 13:29:01	14.60,53.36,15.90,60.00,14.80,61.20,14.56,12.67,16.04,12.84,613,3
2021-01-11 13:29:17	14.61,53.67,15.90,60.00,14.80,61.30,14.56,12.77,16.51,12.84,613,3
2021-01-11 13:29:33	14.60,53.25,16.00,61.00,14.80,61.00,14.56,12.77,16.04,12.93,605,3
2021-01-11 13:29:49	14.61,53.14,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.84,613,3
2021-01-11 13:30:05	14.61,52.80,15.90,60.00,14.80,61.20,14.56,12.77,16.51,12.84,581,3
2021-01-11 13:30:21	14.61,53.27,16.00,61.00,14.80,61.10,14.56,12.77,16.04,12.84,574,3
2021-01-11 13:30:37	14.61,53.41,15.90,61.00,14.80,61.50,14.56,12.77,16.51,12.84,596,3
2021-01-11 13:30:53	14.61,52.96,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.84,543,3
2021-01-11 13:31:09	14.61,52.87,15.90,60.00,14.80,61.20,14.56,12.77,16.51,12.93,522,3
2021-01-11 13:31:25	14.60,53.50,16.00,61.00,14.80,61.30,14.56,12.67,16.51,12.84,487,3
2021-01-11 13:31:41	14.61,53.56,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.84,497,3
2021-01-11 13:31:57	14.61,53.44,15.90,60.00,14.80,61.30,14.56,12.67,16.51,12.84,491,3
2021-01-11 13:32:13	14.61,53.16,15.90,60.00,14.80,61.10,14.56,12.67,16.04,12.84,450,3
2021-01-11 13:32:29	14.61,52.48,15.90,60.00,14.80,61.20,14.56,12.67,16.51,12.84,432,3
2021-01-11 13:32:45	14.62,53.38,16.00,61.00,14.80,61.20,14.56,12.67,16.04,12.93,425,3
2021-01-11 13:33:01	14.61,52.91,15.90,60.00,14.80,61.20,14.56,12.67,16.04,12.84,417,3
2021-01-11 13:33:17	14.61,53.17,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.93,394,3
2021-01-11 13:33:33	14.61,52.75,16.00,61.00,14.80,61.00,14.56,12.77,16.51,12.93,372,3
2021-01-11 13:33:49	14.61,53.10,15.90,60.00,14.80,61.10,14.56,12.77,16.04,12.93,361,3
2021-01-11 13:34:04	14.60,52.54,15.90,60.00,14.80,61.20,14.56,12.77,16.51,12.93,350,3
2021-01-11 13:34:20	14.61,52.81,16.00,61.00,14.80,61.20,14.56,12.67,16.51,12.84,342,3
2021-01-11 13:34:36	14.62,53.06,15.90,60.00,14.80,61.40,14.56,12.77,16.51,12.93,334,3
2021-01-11 13:34:52	14.62,52.77,15.90,60.00,14.80,61.30,14.56,12.77,16.51,12.93,332,3
2021-01-11 13:35:08	14.62,52.92,15.90,60.00,14.80,61.10,14.56,12.77,16.51,12.93,334,3
2021-01-11 13:35:24	14.62,52.56,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.93,336,3
2021-01-11 13:35:40	14.61,52.81,15.90,60.00,14.80,61.30,14.56,12.77,16.51,12.93,339,3
2021-01-11 13:35:56	14.62,53.76,15.90,60.00,14.80,61.30,14.56,12.77,16.51,12.84,342,3
2021-01-11 13:36:12	14.62,53.67,15.90,60.00,14.80,61.40,14.56,12.77,16.51,12.93,341,3
2021-01-11 13:36:28	14.62,53.07,15.90,60.00,14.80,61.50,14.56,12.77,16.04,12.93,337,3
2021-01-11 13:36:44	14.61,53.45,16.00,61.00,14.80,61.40,14.56,12.77,16.51,12.93,334,3
2021-01-11 13:37:00	14.62,53.06,16.00,61.00,14.80,61.40,14.56,12.77,16.51,12.84,333,3
